0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,action
1.2,-0.9,-0.09700000000000002,0.4149951806949088,0.3225,0.27795000000000003,1.9,-0.66,0.48599999999999993,0.5194891721681982,0.6849999999999999,0.4334999999999999,1.42,-2.1,-0.28500000000000003,0.6231612953321155,0.275,0.42325,157.4,-268.96,-6.215999999999999,71.43024470768667,17.697499999999998,38.722699999999996,264.83,-261.72,10.26775,92.20281455811151,47.167500000000004,60.4406875,246.8,-263.71,-11.955249999999998,98.78992451124506,33.38,64.0896125,3
0.54,-0.28,0.02300000000000001,0.14961951744341379,0.07250000000000001,0.08795,0.46,-0.02,0.14375,0.09797161578743101,0.07500000000000001,0.07125,0.31,-0.84,0.0002500000000000002,0.23297518644696905,0.2175,0.16019999999999998,105.4,-174.39,-0.5714999999999997,51.54396989706943,31.0125,33.631025,271.85,-272.14,3.9317500000000107,137.5381994735917,53.76,89.41498750000001,263.93,-203.75,6.7935,80.01025282893437,21.015,45.967699999999994,0
0.95,-0.91,-0.06650000000000002,0.4554588345833243,0.39999999999999997,0.32847499999999996,2.23,0.03,0.73,0.8041672711569403,1.2200000000000002,0.7075,0.28,-0.96,-0.09875000000000002,0.28557124767735287,0.2525,0.21881250000000002,163.7,-320.67,-2.550500000000001,105.32117298886297,55.552499999999995,64.725875,69.2,-83.95,6.936249999999999,31.305786341146266,26.820000000000004,22.521562499999998,285.24,-259.75,-9.782499999999999,123.34792287975506,55.875,81.09849999999999,1
1.25,-1.97,0.06525,0.6451859712517004,0.2275,0.3745125,1.92,-0.88,0.35225,0.6680661924540112,0.6175,0.526925,1.32,-1.57,-0.096,0.6214652041747791,0.63,0.4526,223.59,-318.65,-33.715250000000005,122.14648640029519,78.89000000000001,84.78132500000001,271.54,-273.96,2.847749999999998,104.60505794385614,53.004999999999995,65.85297500000001,284.9,-238.19,24.802250000000004,121.17015303876404,38.2475,78.45276249999999,2
0.92,-0.64,0.0615,0.29297226831220735,0.08249999999999999,0.19724999999999998,1.58,-0.13,0.38375000000000004,0.4795606713440959,0.56,0.40075000000000005,0.74,-1.86,-0.281,0.5016014354046447,0.355,0.38595000000000007,159.24,-129.49,4.223000000000001,46.55737590328734,12.3725,26.5897,252.31,-269.4,-3.78325,105.7122102074188,15.74,59.3613875,45.63,-262.47,-32.5155,74.16067539302755,20.0,51.91352500000001,3
1.69,-1.97,-0.029000000000000005,0.7843653485461989,0.76,0.5475,1.52,-0.99,0.21500000000000002,0.5829236656715868,0.62,0.43425,1.36,-2.08,-0.201,0.7488050480599072,0.415,0.53045,224.89,-320.68,-13.394500000000008,138.61037412383678,108.2825,101.8604,269.8,-273.96,18.284249999999997,126.97860540042758,99.15,91.98409999999998,284.9,-260.84,39.637,144.01723763494425,127.8925,108.92840000000001,2
2.58,-1.69,-0.07799999999999999,1.020123031795675,0.9325,0.7252000000000001,1.41,-0.54,0.36499999999999994,0.47383541446371436,0.6675,0.395,0.1,-0.95,-0.2615,0.31631116009398086,0.5725,0.272525,131.98,-229.37,-35.22,81.25603076079953,76.3,62.967000000000006,246.49,-249.89,12.609999999999996,120.43774651246179,132.4875,89.15450000000001,281.57,-264.04,1.3247500000000005,164.42869124619796,103.715,118.19127499999999,1
0.2,-0.27,-0.0007500000000000007,0.08644036961975579,0.03,0.05323749999999999,0.6,-0.1,0.1385,0.15146864361972745,0.05499999999999999,0.11125,0.16,-0.21,-0.06825,0.06774538729684848,0.04250000000000001,0.043012499999999995,36.92,-42.4,-0.4297499999999996,13.496298656946651,15.495,9.8642875,149.16,-16.47,24.41175,43.37953866095743,65.36,36.7578625,37.55,-65.83,-3.6220000000000008,24.414888613303155,21.9425,18.5329,4
0.05,-0.59,-0.1665,0.12380529067854894,0.15999999999999998,0.09312499999999999,0.52,-0.06,0.25125000000000003,0.1312095175663717,0.17250000000000001,0.10525,0.38,-0.24,0.0004999999999999994,0.1258759309796754,0.17,0.09955,119.15,-49.44,35.335750000000004,45.79865488677042,68.17999999999999,38.31925,139.14,-34.39,35.327,45.88319698974778,62.197500000000005,37.972,66.48,-49.43,9.5285,29.922538624755756,43.665,24.081925000000002,0
0.41,-0.89,-0.13825,0.26514983971332134,0.2375,0.1969,1.71,-0.66,0.4422499999999999,0.6008722305948245,0.8775000000000001,0.5165374999999999,0.27,-2.13,-0.41274999999999995,0.5097106409522956,0.585,0.39757500000000007,36.28,-197.69,-24.17475,48.39911161310195,19.1925,35.668124999999996,273.35,-271.8,6.114499999999998,113.37970808195794,62.99,72.555125,275.79,-258.91,3.2070000000000007,115.86271014006188,18.692500000000003,65.1984,3
2.12,-1.94,-0.06225000000000001,0.7470056475690127,0.21500000000000002,0.43853749999999997,1.94,-1.03,0.1325,0.6413335715522773,0.0675,0.381625,0.06,-0.84,-0.187,0.20478281177872326,0.08500000000000002,0.15234999999999999,53.22,-274.65,-37.163,75.4331622762827,60.295,58.412850000000006,255.69,-202.03,10.261999999999999,82.84455872898351,50.447500000000005,54.24100000000001,283.06,-260.74,-5.173250000000002,142.7816705741234,30.4725,92.384875,1
0.45,-0.18,0.093,0.14363495396316317,0.0925,0.10270000000000001,0.69,-0.91,0.05199999999999999,0.3137371511313252,0.05,0.19170000000000004,0.67,-0.37,-0.0014999999999999985,0.16669658064879436,0.165,0.11565,68.94,-88.4,5.7515,29.12613727822486,17.3275,19.414025,229.15,-87.87,20.857499999999998,60.57969927087787,64.6475,46.299875,89.4,-75.64,-2.2982499999999986,35.39892200954006,41.2975,27.042749999999995,4
1.28,-0.74,0.027499999999999997,0.3318791195601194,0.2575,0.2205,0.85,-0.79,0.17275000000000001,0.3804733072109001,0.4625,0.2923,0.27,-1.12,-0.166,0.2840492914970921,0.14250000000000002,0.1935,59.78,-107.96,0.7102499999999992,41.545292963673994,43.39,31.912225,152.61,-123.21,-5.426499999999999,61.8670841623395,66.9625,46.511675000000004,203.61,-165.95,0.06950000000000359,70.99870174693338,62.5475,50.628375,4
0.22,-0.14,0.028499999999999998,0.06758513150094479,0.0825,0.051425,0.6,-0.53,0.07749999999999999,0.20517979920060356,0.2,0.152875,0.34,-0.28,0.07175000000000001,0.11269178097802873,0.14,0.08598750000000001,142.36,-35.75,10.422250000000002,39.73263900670958,28.947499999999998,27.9230375,229.44,-126.89,9.717749999999999,70.52752492777199,70.675,51.2249125,137.95,-68.63,2.697,54.74527788768635,94.5675,46.918400000000005,0
0.26,-0.4,0.019250000000000003,0.10598083553171299,0.052500000000000005,0.06382499999999999,0.64,-0.57,0.15975,0.19641139859997941,0.0325,0.109625,0.09,-0.88,-0.09475000000000001,0.14798627470140602,0.052500000000000005,0.08088750000000001,36.27,-26.1,-0.61725,10.254731831574144,7.6225,6.7503,46.33,-104.12,-11.342500000000001,27.198086950188245,8.037500000000001,15.910750000000002,14.02,-99.83,-5.680500000000001,20.103534881955465,9.125,11.953275000000001,4
0.24,-0.57,-0.0017499999999999974,0.1874018076220184,0.125,0.12795,0.51,-0.48,0.0915,0.18409983704501207,0.22249999999999998,0.138725,0.1,-0.68,-0.1665,0.21016124761715707,0.2925,0.1773,61.12,-119.97,0.8862499999999998,39.4194296437366,33.1225,27.5568125,102.95,-129.3,8.4055,40.58100331127854,44.64,29.865325000000002,103.48,-136.31,-3.848,38.43193003220109,31.122500000000002,25.2108,4
0.46,-1.34,-0.14900000000000002,0.2919743139387436,0.2425,0.2057,1.55,-0.07,0.52525,0.5046186059788125,0.8024999999999999,0.45056250000000003,0.43,-1.95,-0.39649999999999996,0.4513731826327302,0.30999999999999994,0.326925,106.19,-155.58,-3.8819999999999992,40.441400828853595,28.957500000000003,25.175800000000002,270.49,-271.02,20.171250000000004,117.2798294504963,52.7625,77.2680625,156.61,-249.39,-11.564499999999999,92.9169677978678,71.28,64.861075,3
0.77,-1.15,-0.027749999999999997,0.4617384947131872,0.5825,0.3538,2.2,-0.29,0.9540000000000001,0.9426181623541952,2.0075,0.8911999999999999,0.42,-0.88,0.0015000000000000013,0.3277998627211427,0.36500000000000005,0.24612499999999998,198.5,-320.88,-8.959750000000005,116.10434144525992,31.7625,71.4171125,166.16,-129.67,9.270749999999998,55.167243287457275,32.2425,36.2454375,285.09,-260.36,-3.203750000000002,130.7421867395429,27.0325,81.046875,1
0.11,-0.38,-0.10750000000000001,0.09959292143521045,0.1075,0.076,0.45,-0.05,0.20700000000000002,0.12480384609458155,0.1725,0.09964999999999999,0.31,-0.55,-0.034999999999999996,0.20779797881596443,0.24500000000000002,0.16225,37.29,-139.67,-29.454250000000002,48.872669401593974,68.4825,40.4559625,49.5,-173.68,-42.3085,65.74581194076167,99.89500000000001,57.89312500000001,48.08,-128.62,-12.854,38.6907392537284,48.9075,30.6137,0
0.32,-0.43,-0.101,0.1890343884059194,0.2025,0.14835000000000004,0.78,-0.51,0.30700000000000005,0.3197123707334454,0.32499999999999996,0.24184999999999998,0.1,-0.5,-0.16375,0.14292808506378304,0.17250000000000001,0.11193749999999998,103.26,-92.9,1.9627500000000002,59.12549657243903,82.8175,48.8231625,131.84,-182.21,0.6750000000000002,67.02915320962961,109.615,54.12075,92.67,-41.7,5.526999999999999,37.15781493844868,47.3975,30.2126,4
0.37,-0.5,0.012000000000000002,0.19711925324533877,0.25,0.1581,0.85,-0.9,0.1275,0.46430458752848863,0.495,0.356125,0.23,-0.32,0.05525,0.12342988900586438,0.1525,0.095675,138.1,-127.52,0.27450000000000047,60.37449279083013,43.515,42.826675,124.83,-165.32,5.525500000000004,61.73643591713081,57.6425,45.228224999999995,98.62,-89.43,-6.708749999999999,45.30651880179607,65.9525,36.051187500000005,4
0.7,-1.36,-0.007750000000000009,0.4795856935939603,0.6925,0.37625000000000003,2.21,-0.17,0.9084999999999999,0.9130705065875253,1.9000000000000001,0.8667749999999999,0.48,-1.03,-0.009750000000000003,0.35443255705423,0.445,0.25626249999999995,167.18,-302.4,-10.4005,96.95520457793897,48.315,60.529225,168.81,-104.45,7.1739999999999995,50.85162439883312,34.614999999999995,34.1017,267.17,-258.82,-12.67625,123.02622260492883,62.21000000000001,84.00925,1
1.42,-0.86,0.11525,0.5638128568062278,0.6025,0.4415625,2.62,-1.08,0.6380000000000001,0.8623723093884682,1.0924999999999998,0.7361,1.4,-1.81,0.146,0.6665688261537589,0.535,0.4523,100.26,-318.63,-20.297999999999995,94.86025100641469,122.735,70.2526,232.65,-196.76,32.5055,107.13160434600987,121.0475,83.78782500000001,284.74,-259.2,30.802749999999996,140.59303169054112,98.32749999999999,105.8208,2
0.19,-0.33,-0.07575000000000001,0.11482350586878978,0.1625,0.09453750000000001,0.33,-0.11,0.154,0.09994498486667554,0.11000000000000001,0.0784,0.48,-0.33,0.06300000000000001,0.16994410845922256,0.15,0.12155,82.15,-92.17,-9.32575,50.31007681804412,82.29249999999999,42.760325,130.52,-221.48,-22.186749999999996,83.72522578015243,108.67999999999999,66.1267625,90.9,-163.61,-12.682500000000001,54.475520132900066,85.08500000000001,45.374875,0
0.49,-0.6,-0.07225000000000001,0.22771130296935194,0.165,0.1710375,1.56,-0.46,0.28975,0.43560582812905524,0.17250000000000004,0.30962500000000004,0.2,-1.4,-0.2855,0.43060393634986666,0.51,0.357925,124.02,-268.98,-9.022500000000003,75.71366470954896,18.1875,44.9545,255.0,-270.08,15.763500000000002,104.10515977966702,64.495,67.81705,119.41,-261.28,-20.3735,92.68881638444846,35.2175,62.87224999999999,3
2.24,-1.66,-0.1005,0.8545231126189624,0.315,0.523925,1.58,-1.09,0.363,0.5969472338490228,0.37750000000000006,0.4423500000000001,0.63,-0.49,0.0072500000000000064,0.23466984787142978,0.1575,0.1674375,166.7,-215.76,-24.125000000000004,80.19046130931035,64.9375,59.09525,273.8,-230.71,6.767499999999998,112.03739372972757,65.37,78.34262500000001,279.65,-264.16,4.730499999999999,141.95707308813465,95.13250000000001,99.156425,1
2.14,-1.67,-0.08174999999999999,0.766416621362037,0.29250000000000004,0.46096250000000005,1.61,-0.48,0.46025,0.5299173874293992,0.38000000000000006,0.42486250000000003,0.57,-0.34,0.003749999999999999,0.18433241033524192,0.1325,0.12131249999999998,119.93,-263.53,-29.680500000000002,67.19150779488432,42.207499999999996,45.31615,208.87,-112.03,20.2605,62.62936056475429,44.015,44.501625000000004,281.57,-262.49,4.78975,149.48180348268983,57.89,101.52775,1
0.14,-0.41,-0.12000000000000002,0.10818964830333816,0.1375,0.08449999999999999,0.47,-0.05,0.21125,0.12456298607531853,0.15500000000000003,0.1013125,0.26,-0.26,0.011000000000000001,0.1377098398808161,0.20500000000000002,0.1125,137.54,-48.02,29.945,49.292344993923756,73.2925,41.65125,170.3,-86.67,28.774749999999994,55.179211936539104,55.4225,42.114962500000004,128.14,-79.52,11.249499999999998,49.4307143864015,69.2075,40.444525,0
0.5,-0.18,0.0355,0.13313433065892508,0.0425,0.08274999999999999,0.23,-0.13,0.10049999999999999,0.0684817493935428,0.03,0.044825000000000004,0.09,-0.49,-0.058499999999999996,0.13523220770215946,0.07500000000000001,0.0929,23.99,-100.83,-16.26875,30.494389581322988,28.327499999999997,24.440250000000002,10.14,-271.66,-37.496249999999996,68.43512901600683,40.832499999999996,47.187374999999996,113.96,-116.39,-7.6182500000000015,48.436860802879245,37.15,32.4724,0
0.72,-1.16,-0.015749999999999997,0.35290145579184,0.125,0.2361625,2.43,-0.98,0.5337500000000001,0.9306360392226384,0.9625,0.7617499999999999,0.55,-0.21,0.09725,0.17447044878718002,0.15000000000000002,0.13592500000000002,102.72,-286.17,-22.03125,75.14542841010024,43.175,52.5031875,252.78,-130.12,20.5735,74.51247212883223,30.225,47.6699,284.5,-261.22,-11.508500000000002,136.63129016718682,53.18,92.06125,1
0.12,-0.03,0.07200000000000001,0.024617067250182343,0.015,0.015499999999999996,0.25,0.04,0.084,0.032542280190545954,0.01999999999999999,0.0183,0.26,-0.12,-0.03775,0.058115725066456854,0.0225,0.033875,54.53,-95.56,-10.50975,23.90280292010751,4.6,12.3815875,148.98,-71.09,-0.36150000000000093,27.46896726762767,6.7700000000000005,10.469775,42.63,-15.27,0.40900000000000014,8.489850646507275,4.5325,4.6899,0
0.15,-0.21,-0.0655,0.09227540300643503,0.13,0.0749,0.28,-0.16,0.101,0.09689685237405805,0.12250000000000001,0.07805000000000001,0.12,-0.5,-0.19525,0.14071225071044807,0.14750000000000002,0.10927500000000001,37.88,-60.51,-10.962750000000002,23.63550147421247,30.705,18.283300000000004,45.54,-231.25,-39.08924999999999,74.4769499371282,111.55000000000001,62.6681,65.22,-42.43,5.5642499999999995,27.267432578765096,43.557500000000005,23.4660375,0
1.62,-1.8,-0.236,0.6600181815677504,0.07750000000000001,0.40680000000000005,2.5,-1.0,0.3155,0.5940326169496082,0.065,0.3428000000000001,0.13,-1.3,-0.26925000000000004,0.21788055787518076,0.07,0.12191250000000002,159.97,-212.41,-2.7092500000000013,70.61748212686076,16.04,40.0659375,273.21,-266.29,14.661750000000001,109.28198947876773,30.685000000000002,67.5235375,61.97,-261.5,-35.471250000000005,92.33091251545984,22.1375,67.73750000000001,1
1.14,-1.81,-0.08775,0.5341651781050503,0.14,0.336625,2.09,-0.53,0.26049999999999995,0.5338068470898439,0.047500000000000014,0.347825,0.79,-0.58,0.081,0.20983088428541685,0.0675,0.12235,52.34,-265.06,-32.852500000000006,83.32090253201774,29.4925,59.870875,272.78,-213.36,3.6372500000000003,94.27390391798517,26.4625,60.0662875,281.37,-264.37,-10.309500000000003,129.68059419107394,25.5075,82.38025,1
1.67,-1.54,-0.07825,0.6338607398317078,0.38249999999999995,0.42394999999999994,2.34,-0.72,0.556,0.8717878182218423,1.035,0.7386,0.6,-0.23,0.061250000000000006,0.15104945382224988,0.14500000000000002,0.11262500000000002,65.8,-235.26,-28.04925,62.52888218205647,31.87,40.2210625,269.5,-163.8,13.628499999999997,93.67345140299892,55.557500000000005,64.21755,284.37,-261.22,-0.9557500000000004,156.60508945892371,88.41499999999999,108.8070375,1
0.64,-1.38,-0.0915,0.4166386323902286,0.22500000000000003,0.27487500000000004,2.09,-0.82,0.28325,0.5430441395503685,0.1975,0.367375,1.53,-1.92,0.08675,0.6696804741815309,0.2975,0.40359999999999996,223.11,-321.18,-7.945750000000001,122.5645911935315,41.792500000000004,78.45689999999999,272.91,-89.48,59.67325000000001,97.09227024813819,128.175,80.912725,282.91,-211.16,16.589999999999996,121.09284353338144,82.19,83.0025,2
0.98,-1.05,0.19925,0.47669900094294304,0.3425,0.3497875,1.09,-0.39,0.35150000000000003,0.4515503847855741,0.7,0.40449999999999997,2.09,-1.68,0.072,0.9979584159673187,1.26,0.7776,224.72,-318.69,-16.791249999999998,155.34175070127637,123.355,116.50493750000001,192.18,-270.39,-2.496750000000001,106.07766650873074,72.9825,70.19076249999999,265.84,-183.39,18.5145,105.88326539047613,70.74,75.538175,2
1.56,-0.95,0.13499999999999998,0.6397382277150553,0.6675,0.51525,2.3,-1.01,0.528,0.7476369439774896,0.3725,0.5626,1.78,-1.42,-0.13325,0.6872349943796519,0.5475,0.4535875000000001,276.41,-266.29,-10.672750000000002,108.04564440521192,58.905,70.84156250000001,276.48,-85.69,58.3635,113.62046896466325,132.3125,95.41772499999999,78.38,-258.63,-22.648249999999997,74.74965457737916,62.235,53.734637500000005,2
1.58,-1.44,0.08975000000000001,0.6373205139488294,0.3925,0.44166249999999996,2.33,-0.88,0.52125,0.8719953769946259,1.0824999999999998,0.7356875,0.49,-0.15,0.069,0.13401119356232896,0.09,0.0934,55.85,-155.62,-17.243499999999997,53.581422692478036,20.3475,40.090925000000006,272.63,-205.09,13.594,92.87007359208886,34.46,58.40540000000001,279.74,-264.21,3.69375,148.25949463166768,49.212500000000006,97.3755625,1
-0.18,-0.58,-0.26725000000000004,0.07078091197491031,0.06249999999999997,0.04525,0.28,0.15,0.21150000000000002,0.03671171475156126,0.06,0.03185,-0.1,-0.37,-0.253,0.0759012516365837,0.125,0.06765,42.93,-41.02,-0.07149999999999963,23.510744198132052,37.4925,20.137999999999998,174.71,-40.14,12.539000000000001,40.41449819062461,57.3,30.698400000000003,18.15,-16.51,2.7015000000000002,9.327879863613168,13.675,7.815925,0
0.94,-1.45,-0.008000000000000007,0.594395491234582,0.7150000000000001,0.4535,1.72,-0.54,0.43725,0.5627298974641387,0.7925,0.4680625,1.01,-1.78,-0.039,0.6725503698608752,0.5575,0.4865500000000001,225.14,-320.45,9.819500000000001,127.541874710818,122.43,90.241925,272.4,-183.76,19.1315,111.88698120313194,109.495,84.9408,283.38,-261.12,22.134,155.50959114794173,139.39249999999998,120.6587,2
2.04,-1.46,0.008750000000000003,0.7234507153220598,0.9125,0.5274375,2.49,-0.72,0.69225,0.9701764981177394,1.69,0.8405374999999999,0.65,-0.7,-0.094,0.29288052171491363,0.3125,0.22350000000000003,160.74,-187.62,-12.63325,67.2946217905822,18.13,42.2982125,237.15,-268.5,21.204,104.37526037811834,89.55,75.2129,284.29,-261.3,-8.516,145.4720270842474,35.8375,91.872,1
0.08,-0.25,-0.020499999999999997,0.07797275165081709,0.095,0.0571,0.36,-0.26,0.0915,0.1271721274493747,0.18,0.105775,0.2,-0.09,0.08299999999999999,0.05979966555090421,0.06999999999999999,0.047349999999999996,54.92,-28.65,8.4895,22.272933680815374,32.0625,18.555,138.47,-41.91,29.938499999999998,41.57265931775353,59.29,34.479425,91.25,-80.6,5.549,45.252356004963985,63.339999999999996,38.125,0
0.26,-0.47,-0.07375000000000001,0.19780909357256557,0.325,0.1680625,0.43,-0.38,0.03625000000000001,0.2174935343866571,0.35250000000000004,0.1880625,0.3,-0.71,-0.14025,0.2393270513335256,0.3325,0.1942625,68.9,-146.08,-28.600249999999996,48.079019098121165,33.845,32.6507625,117.14,-256.81,-52.508500000000005,90.28528993003235,139.4275,75.536,199.73,-262.29,4.065499999999998,134.12326099431823,211.40249999999997,110.2095,0
1.74,-0.72,0.25525000000000003,0.7121375832660428,0.9724999999999999,0.5870124999999999,1.8,-1.02,0.7045,0.7583730941957263,1.295,0.617675,1.89,-1.45,0.20975000000000002,0.722514662480977,0.6825,0.54425,246.45,-264.71,23.226250000000004,122.2180785049311,141.005,89.807875,273.25,-247.44,10.663,141.85323339987707,209.0625,115.11665,194.88,-263.96,24.090250000000005,129.862779434438,112.97,99.3432,2
0.48,-0.5,-0.05425,0.21267213616268588,0.2775,0.1631125,0.84,-0.92,0.31025,0.3989015386031997,0.375,0.30025,0.06,-0.84,-0.31175,0.21181226947464588,0.2475,0.1725125,163.66,-118.02,7.186999999999999,72.79061495824857,117.83250000000001,61.2654,217.44,-196.92,1.09125,90.17444142293037,92.21000000000001,67.20118749999999,161.79,-102.33,9.93475,57.4994326923101,64.7375,43.2902,4
0.14,-0.32,-0.055999999999999994,0.0989141041510259,0.12,0.0781,0.38,-0.39,0.11775,0.16607961193355433,0.2225,0.1313625,0.22,-0.29,0.011000000000000003,0.11412274094149684,0.165,0.09005,95.86,-52.79,10.90775,31.810825947112722,49.9825,26.0831375,141.84,-110.02,16.56875,59.6534358686698,87.625,47.88025,80.84,-130.09,11.19375,47.890396411363106,62.1975,38.258875,0
2.28,-1.63,0.007999999999999985,0.8952407497427717,0.3775,0.6094999999999999,1.87,-0.68,0.43224999999999997,0.686186882343287,0.625,0.5680375,0.73,-0.21,0.20024999999999998,0.20131427545010314,0.175,0.14482499999999998,123.99,-162.95,-7.692749999999999,60.076778999356314,19.89,39.685624999999995,229.71,-267.81,8.18675,116.75558567767754,70.17999999999999,80.1187625,279.69,-264.25,-1.5917499999999989,154.97539449679584,100.125,109.57809999999999,1
2.01,-1.94,-0.0012500000000000178,0.6972667620789048,0.4275,0.432625,2.44,-1.01,0.36724999999999997,0.8657597458302159,0.2525,0.670875,0.21,-0.68,-0.26275,0.16881924505221554,0.10499999999999998,0.11380000000000001,68.58,-260.44,-41.63799999999999,71.93339913419912,58.265,53.111000000000004,207.88,-213.83,13.66625,83.41896549009405,46.322500000000005,55.726625,284.73,-260.86,0.17399999999999807,141.8551416727642,94.295,95.2466,1
0.87,-0.91,0.022750000000000013,0.3964529448749246,0.4625,0.30661250000000007,1.76,-1.03,0.68725,0.670417733581086,1.2725000000000002,0.5691124999999999,0.22,-1.85,-0.59925,0.544735658370186,0.8925,0.4647125,139.75,-248.9,1.4105000000000012,70.89891529318344,31.11,40.553075,275.14,-270.33,20.865750000000002,116.0900420339208,64.655,79.3906125,197.56,-261.2,-19.680749999999996,91.83256675568586,44.2925,61.616475,3
1.92,-1.74,-0.27525,0.6549732341859474,0.1575,0.3884625,1.91,-0.37,0.36500000000000005,0.45555460704508305,0.39249999999999996,0.342,1.75,-1.58,-0.09824999999999999,0.5986229510301121,0.2875,0.36245000000000005,213.5,-321.33,-29.451749999999997,91.5850277307241,52.31999999999999,59.57394999999999,181.15,-189.1,31.114250000000006,96.47106184984956,136.3225,79.2580375,284.02,-261.58,8.6555,151.92092861008322,85.57,106.51282499999999,2
0.33,-0.62,0.007250000000000002,0.12345014175771529,0.045,0.0627125,0.53,-0.45,0.11324999999999999,0.16055197756489953,0.035,0.0893875,0.02,-0.65,-0.1525,0.15780922026294916,0.039999999999999994,0.11687499999999999,143.87,-33.73,18.33925,35.96476055721072,28.0475,27.5794125,129.28,-51.7,20.734750000000002,43.19101567383545,36.67000000000001,33.873675000000006,105.87,-85.24,1.4205000000000012,36.45619350329927,7.1025,21.242075,4
1.63,-1.45,-0.0235,0.6822299832168036,0.93,0.5278750000000001,2.29,-0.58,0.67275,0.9593408870156634,1.5675,0.847575,0.35,-0.63,-0.043750000000000004,0.26700830979578144,0.4,0.22918750000000002,168.8,-204.97,-15.942249999999998,79.90552892283175,30.6725,52.17620000000001,191.78,-272.0,20.322249999999997,89.74474297939406,69.9325,62.0462,284.43,-261.18,-13.183249999999997,149.18062339639656,72.545,101.673725,1
0.45,-0.13,0.09300000000000001,0.12609916732476864,0.1525,0.09964999999999999,0.31,-0.26,0.031000000000000007,0.15241062955056647,0.22,0.12655,0.19,-0.23,-0.04525,0.10566426784869141,0.1125,0.08522500000000001,96.77,-42.0,15.660250000000001,32.467328615663774,42.205,26.012774999999998,192.36,-145.45,44.353249999999996,82.47263423061918,111.875,68.18475,113.28,-123.59,-3.6747499999999986,63.65873863765681,97.8125,53.58075,0
0.14,-0.46,-0.028749999999999998,0.11950287653441653,0.0975,0.08600000000000001,0.19,-0.16,0.00925,0.07916399118286041,0.08249999999999999,0.059750000000000004,0.95,0.04,0.31725000000000003,0.1923666746086754,0.255,0.15261249999999998,120.08,-98.11,12.62925,62.02045740670977,64.4925,49.17117499999999,168.97,-237.45,21.746249999999996,104.15252663011829,144.2825,87.1365,193.17,-60.72,5.097500000000002,48.13082612785698,47.175,32.008375,0
1.19,-1.07,-0.052500000000000005,0.44383414695131335,0.2475,0.327125,2.0,-1.07,0.45525000000000004,0.6437234945999718,0.9925,0.543825,0.6,-2.09,-0.248,0.5878018373567745,0.21,0.39649999999999996,133.61,-267.39,-18.907249999999998,76.9848157427002,24.997500000000002,49.745875,265.37,-266.29,12.949249999999997,101.34468302253207,41.7175,64.21395,276.62,-262.16,0.4782499999999999,115.71682941317351,29.005000000000003,70.2265125,3
0.68,-0.79,-0.0435,0.38953530006919784,0.45,0.306775,1.76,0.14,0.6445000000000001,0.5799566794166613,0.9275,0.5043000000000001,0.01,-1.91,-0.32225000000000004,0.42728496053570614,0.5825,0.332925,72.4,-266.64,-11.797999999999998,68.9744609330149,14.6975,40.4601,273.93,-269.7,22.848000000000003,112.86711629611169,35.51,71.9064,176.03,-262.72,-24.172000000000004,95.69762074367367,25.945,66.355,3
0.23,-0.61,-0.092,0.20199257412093147,0.2675,0.1662,0.71,-0.97,0.188,0.3811180919347702,0.5225,0.3077,0.39,-0.39,-0.013000000000000001,0.1845697700058165,0.2775,0.1502,84.11,-95.48,-7.689500000000001,46.41748883502855,69.55250000000001,39.378975,209.87,-202.77,1.2004999999999988,109.42927320762941,140.4675,84.86564999999999,47.56,-47.84,2.3939999999999997,20.43153944273412,20.715,14.7484,4
0.13,-0.68,-0.15125,0.18803174598987268,0.225,0.1521875,0.71,-0.06,0.19649999999999998,0.1618262957618446,0.1525,0.12229999999999999,0.22,-0.17,0.013249999999999998,0.10457981401781129,0.16,0.0909125,28.1,-98.82,-32.571,36.50545937253769,50.6525,30.454050000000002,31.08,-147.6,-35.59224999999999,51.3106234364532,70.9475,41.8620375,72.07,-64.0,9.770500000000002,32.9475377646039,42.2175,26.139549999999996,0
1.54,-2.06,-0.26775000000000004,0.7821780088317493,0.21749999999999997,0.4664125,2.2,-1.03,0.2225,0.7009769967695089,0.06750000000000002,0.43599999999999994,0.08,-2.29,-0.40275,0.5311119820715778,0.2625,0.3459875,215.46,-319.44,-44.71875000000001,129.75770780935326,41.5725,95.28962500000002,273.21,-265.96,31.367250000000002,115.33849927468928,73.34,81.722425,282.2,-261.56,-15.714749999999999,126.55405951583498,26.86,82.18612499999999,1
0.27,-0.04,0.09625000000000002,0.07330373455697875,0.1325,0.06393750000000001,0.48,-0.24,0.0765,0.13465789987965798,0.16,0.10117500000000001,0.27,-0.04,0.10300000000000001,0.07372923436466705,0.11750000000000001,0.059800000000000006,52.22,-30.2,4.2082500000000005,17.426698322903853,17.96,13.5559,195.31,-135.29,19.38225,60.78691785604448,55.68,42.190475,50.59,-38.94,2.439750000000001,22.234302607401474,31.205,18.4812,0
